TxHash,BlockNumber,UnixTimestamp,FromAddress,ToAddress,TokenContractAddress,Type,TokenSymbol,TokensTransferred,TransactionFee,Status,ErrCode
0xd64fc11ba072dd9b678bb61f5e817406bbb89af7d10ad99952c4583405908101,12083450,2024-08-22 13:48:03.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x0000000000000000000000000000000000000000,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,93719866335,1025024284954,ok,
0xd64fc11ba072dd9b678bb61f5e817406bbb89af7d10ad99952c4583405908101,12083450,2024-08-22 13:48:03.000000Z,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,99858802050,1025024284954,ok,
0xd64fc11ba072dd9b678bb61f5e817406bbb89af7d10ad99952c4583405908101,12083450,2024-08-22 13:48:03.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,99858802050,1025024284954,ok,
0xdfac0df5374f09a6eade08f4cdea7a76b0798800962bd9b54ad66d0fa2ea9567,12088351,2024-08-22 16:31:25.000000Z,0xc531eE6b5cc1976E63FDeAbf2B65466D81932ED5,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,26107239685274,5742186069288,ok,
0xdfac0df5374f09a6eade08f4cdea7a76b0798800962bd9b54ad66d0fa2ea9567,12088351,2024-08-22 16:31:25.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x0000000000000000000000000000000000000000,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,26107239685274,5742186069288,ok,
0xdfac0df5374f09a6eade08f4cdea7a76b0798800962bd9b54ad66d0fa2ea9567,12088351,2024-08-22 16:31:25.000000Z,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,27817343128716,5742186069288,ok,
0xdfac0df5374f09a6eade08f4cdea7a76b0798800962bd9b54ad66d0fa2ea9567,12088351,2024-08-22 16:31:25.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,27817343128716,5742186069288,ok,
0xbe3bfc1e26a83d6d9e489439e34f3795b467a6f96d1152f8a68e5868874a5514,12092230,2024-08-22 18:40:43.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,254978424,11054804220253,ok,
0xbe3bfc1e26a83d6d9e489439e34f3795b467a6f96d1152f8a68e5868874a5514,12092230,2024-08-22 18:40:43.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,254978424,11054804220253,ok,
0xbe3bfc1e26a83d6d9e489439e34f3795b467a6f96d1152f8a68e5868874a5514,12092230,2024-08-22 18:40:43.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,239268987,11054804220253,ok,
0xbe3bfc1e26a83d6d9e489439e34f3795b467a6f96d1152f8a68e5868874a5514,12092230,2024-08-22 18:40:43.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x6aA5d01e66d277aBbdfa2f631b90D66be9Ad113c,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,239268987,11054804220253,ok,
0x4753d0ada5907cb4d3b4ec08dcbd35432aaef8d0449f2fcd17798955cea14c0e,12092415,2024-08-22 18:46:53.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,25498734830,1267331180588,ok,
0x4753d0ada5907cb4d3b4ec08dcbd35432aaef8d0449f2fcd17798955cea14c0e,12092415,2024-08-22 18:46:53.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,25498734830,1267331180588,ok,
0x4753d0ada5907cb4d3b4ec08dcbd35432aaef8d0449f2fcd17798955cea14c0e,12092415,2024-08-22 18:46:53.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,23927686623,1267331180588,ok,
0x4753d0ada5907cb4d3b4ec08dcbd35432aaef8d0449f2fcd17798955cea14c0e,12092415,2024-08-22 18:46:53.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x51992168A27bd03521cd47668c7f71edaA7FD753,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,23927686623,1267331180588,ok,
0xa31380e6ed83356c45e28ee0bc259c5a4f0a1b8f2233db54897ed946c97cd196,12093523,2024-08-22 19:23:49.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,28179174521,10257232493075,ok,
0xa31380e6ed83356c45e28ee0bc259c5a4f0a1b8f2233db54897ed946c97cd196,12093523,2024-08-22 19:23:49.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,28179174521,10257232493075,ok,
0xa31380e6ed83356c45e28ee0bc259c5a4f0a1b8f2233db54897ed946c97cd196,12093523,2024-08-22 19:23:49.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,26442649048,10257232493075,ok,
0xa31380e6ed83356c45e28ee0bc259c5a4f0a1b8f2233db54897ed946c97cd196,12093523,2024-08-22 19:23:49.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x5c85985bB0c1D4A8556b27DC6FD18D4e4f5556c2,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,26442649048,10257232493075,ok,
0x034f1b84ef0bc9558e91952b2cc20255d55b3e9bd1908d2b67770eb0d8c1bcf9,12094090,2024-08-22 19:42:43.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,11218689444,1252244122560,ok,
0x034f1b84ef0bc9558e91952b2cc20255d55b3e9bd1908d2b67770eb0d8c1bcf9,12094090,2024-08-22 19:42:43.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,11218689444,1252244122560,ok,
0x034f1b84ef0bc9558e91952b2cc20255d55b3e9bd1908d2b67770eb0d8c1bcf9,12094090,2024-08-22 19:42:43.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,10527277339,1252244122560,ok,
0x034f1b84ef0bc9558e91952b2cc20255d55b3e9bd1908d2b67770eb0d8c1bcf9,12094090,2024-08-22 19:42:43.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x3D53A62d73048DbC279c2C15f6009556f3dfE130,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,10527277339,1252244122560,ok,
0x14b51959da78abdfeb52674a081ab1e2af2a91479ec47f07521e949b559efd10,12095724,2024-08-22 20:37:11.000000Z,0xC5F3Cf3BE95e1e07a1138B97302d4bd385a5cF29,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,96869322059,5596336123818,ok,
0x14b51959da78abdfeb52674a081ab1e2af2a91479ec47f07521e949b559efd10,12095724,2024-08-22 20:37:11.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x0000000000000000000000000000000000000000,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,96869322059,5596336123818,ok,
0x14b51959da78abdfeb52674a081ab1e2af2a91479ec47f07521e949b559efd10,12095724,2024-08-22 20:37:11.000000Z,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,103231519966,5596336123818,ok,
0x14b51959da78abdfeb52674a081ab1e2af2a91479ec47f07521e949b559efd10,12095724,2024-08-22 20:37:11.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,103231519966,5596336123818,ok,
0x57d686d0f0cacc10a9e35ffe05f7910e0fdd8b594e62d1f6c04b2cd7164bff83,12095969,2024-08-22 20:45:21.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,50994272832,1289855525624,ok,
0x57d686d0f0cacc10a9e35ffe05f7910e0fdd8b594e62d1f6c04b2cd7164bff83,12095969,2024-08-22 20:45:21.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,50994272832,1289855525624,ok,
0x57d686d0f0cacc10a9e35ffe05f7910e0fdd8b594e62d1f6c04b2cd7164bff83,12095969,2024-08-22 20:45:21.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,47850472422,1289855525624,ok,
0x57d686d0f0cacc10a9e35ffe05f7910e0fdd8b594e62d1f6c04b2cd7164bff83,12095969,2024-08-22 20:45:21.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xCE0daC53205F91913961Cb81B7522BF757FCa757,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,47850472422,1289855525624,ok,
0xe1e5c247f11e9e8b53991a93ac18bfbb6f2b279bbcf879888bf947d749a4592a,12099660,2024-08-22 22:48:23.000000Z,0x070b4c25FA66Fa3C2a9E7b281eaE4464AEa5b5Cc,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,93418151713,5489342180982,ok,
0xe1e5c247f11e9e8b53991a93ac18bfbb6f2b279bbcf879888bf947d749a4592a,12099660,2024-08-22 22:48:23.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x0000000000000000000000000000000000000000,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,93418151713,5489342180982,ok,
0xe1e5c247f11e9e8b53991a93ac18bfbb6f2b279bbcf879888bf947d749a4592a,12099660,2024-08-22 22:48:23.000000Z,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,99555771859,5489342180982,ok,
0xe1e5c247f11e9e8b53991a93ac18bfbb6f2b279bbcf879888bf947d749a4592a,12099660,2024-08-22 22:48:23.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,99555771859,5489342180982,ok,
0xb46b734e280066bd6cd08e1ed392a74b85906dd214f0f48ccc7adb69df0962c2,12100778,2024-08-22 23:25:39.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,57693699199,1264503922411,ok,
0xb46b734e280066bd6cd08e1ed392a74b85906dd214f0f48ccc7adb69df0962c2,12100778,2024-08-22 23:25:39.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,57693699199,1264503922411,ok,
0xb46b734e280066bd6cd08e1ed392a74b85906dd214f0f48ccc7adb69df0962c2,12100778,2024-08-22 23:25:39.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,54133980846,1264503922411,ok,
0xb46b734e280066bd6cd08e1ed392a74b85906dd214f0f48ccc7adb69df0962c2,12100778,2024-08-22 23:25:39.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xf7E515BfcFa8c0ae9965716d63621d9a8a29B2d4,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,54133980846,1264503922411,ok,
0x25397d44c0ae9c469e66a2c164ff9128b00b7732e4e3fe3904d5c7eb958d9872,12113354,2024-08-23 06:24:51.000000Z,0x02611Be1cd9b35268D116325a3012863340e921E,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,83317936659,5593226482425,ok,
0x25397d44c0ae9c469e66a2c164ff9128b00b7732e4e3fe3904d5c7eb958d9872,12113354,2024-08-23 06:24:51.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x0000000000000000000000000000000000000000,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,83317936659,5593226482425,ok,
0x25397d44c0ae9c469e66a2c164ff9128b00b7732e4e3fe3904d5c7eb958d9872,12113354,2024-08-23 06:24:51.000000Z,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,88796720660,5593226482425,ok,
0x25397d44c0ae9c469e66a2c164ff9128b00b7732e4e3fe3904d5c7eb958d9872,12113354,2024-08-23 06:24:51.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,88796720660,5593226482425,ok,
0x269440f81a9bd5c725bd56f04c4f4a4a0bfe336baf00a646e13cc02ec1cd5407,12116006,2024-08-23 07:53:15.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,2579312339,1478980117003,ok,
0x269440f81a9bd5c725bd56f04c4f4a4a0bfe336baf00a646e13cc02ec1cd5407,12116006,2024-08-23 07:53:15.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,2579312339,1478980117003,ok,
0x269440f81a9bd5c725bd56f04c4f4a4a0bfe336baf00a646e13cc02ec1cd5407,12116006,2024-08-23 07:53:15.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,2419756112,1478980117003,ok,
0x269440f81a9bd5c725bd56f04c4f4a4a0bfe336baf00a646e13cc02ec1cd5407,12116006,2024-08-23 07:53:15.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xe88d2D7e13a71eA68A438b9FEdD6363bE48A0373,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,2419756112,1478980117003,ok,
0x9a6b22bee6c795009e6f18f15d99e85f35f7b0e9193c3725bc3583a952a314c4,12117213,2024-08-23 08:33:29.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,6304249856,10151490696153,ok,
0x9a6b22bee6c795009e6f18f15d99e85f35f7b0e9193c3725bc3583a952a314c4,12117213,2024-08-23 08:33:29.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,6304249856,10151490696153,ok,
0x9a6b22bee6c795009e6f18f15d99e85f35f7b0e9193c3725bc3583a952a314c4,12117213,2024-08-23 08:33:29.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,5914189217,10151490696153,ok,
0x9a6b22bee6c795009e6f18f15d99e85f35f7b0e9193c3725bc3583a952a314c4,12117213,2024-08-23 08:33:29.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x7A7235e946B83213739950dE0a71cAc7651b0c36,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,5914189217,10151490696153,ok,
0x072d32e586d14cc549a825c8de6e5a0590479e68fa2b044c524dccf567ff61cf,12121083,2024-08-23 10:42:29.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,170191771224,1417003217176,ok,
0x072d32e586d14cc549a825c8de6e5a0590479e68fa2b044c524dccf567ff61cf,12121083,2024-08-23 10:42:29.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,170191771224,1417003217176,ok,
0x072d32e586d14cc549a825c8de6e5a0590479e68fa2b044c524dccf567ff61cf,12121083,2024-08-23 10:42:29.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,159654656931,1417003217176,ok,
0x072d32e586d14cc549a825c8de6e5a0590479e68fa2b044c524dccf567ff61cf,12121083,2024-08-23 10:42:29.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x669A623c4851860721045cDF3337d556Ed4341a1,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,159654656931,1417003217176,ok,
0xacf7857ecf04b8f03f018b35568a4fb1b235883de6ff3daf5aa6a0d012823e4b,12121474,2024-08-23 10:55:31.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,143953808252,1320287534601,ok,
0xacf7857ecf04b8f03f018b35568a4fb1b235883de6ff3daf5aa6a0d012823e4b,12121474,2024-08-23 10:55:31.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,143953808252,1320287534601,ok,
0xacf7857ecf04b8f03f018b35568a4fb1b235883de6ff3daf5aa6a0d012823e4b,12121474,2024-08-23 10:55:31.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,135040580362,1320287534601,ok,
0xacf7857ecf04b8f03f018b35568a4fb1b235883de6ff3daf5aa6a0d012823e4b,12121474,2024-08-23 10:55:31.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x14a16EaDd86677BB534DC1763468470Cf01aA166,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,135040580362,1320287534601,ok,
0xd255f943331a9c94fe49b6a6b54ff8445bea3ebfd9f92ba67d12a3ac6dc36552,12121637,2024-08-23 11:00:57.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,256622973073,1253254846872,ok,
0xd255f943331a9c94fe49b6a6b54ff8445bea3ebfd9f92ba67d12a3ac6dc36552,12121637,2024-08-23 11:00:57.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,256622973073,1253254846872,ok,
0xd255f943331a9c94fe49b6a6b54ff8445bea3ebfd9f92ba67d12a3ac6dc36552,12121637,2024-08-23 11:00:57.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,240733136962,1253254846872,ok,
0xd255f943331a9c94fe49b6a6b54ff8445bea3ebfd9f92ba67d12a3ac6dc36552,12121637,2024-08-23 11:00:57.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0xe3674a2a096dD54CA281415c75cee016a29e19A8,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,240733136962,1253254846872,ok,
0x4bc0a768635212f0c556c0803e78e61cd0332eda4452e3eb176867c8d8ec72b3,12121989,2024-08-23 11:12:41.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,308278566730,1423766037633,ok,
0x4bc0a768635212f0c556c0803e78e61cd0332eda4452e3eb176867c8d8ec72b3,12121989,2024-08-23 11:12:41.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,308278566730,1423766037633,ok,
0x4bc0a768635212f0c556c0803e78e61cd0332eda4452e3eb176867c8d8ec72b3,12121989,2024-08-23 11:12:41.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,289189129919,1423766037633,ok,
0x4bc0a768635212f0c556c0803e78e61cd0332eda4452e3eb176867c8d8ec72b3,12121989,2024-08-23 11:12:41.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x3e41C11Ab04D080d4205f3DCCF5b45F7eC9f8b19,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,289189129919,1423766037633,ok,
0x5673c3c706d734803c0e6cd2bcb475289f360397964c00b41f78edadee8229df,12122209,2024-08-23 11:20:01.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0xCc16Bfda354353B2E03214d2715F514706Be044C,IN,vAMMV2-WETH/USDC,274370880930,1237686790146,ok,
0x5673c3c706d734803c0e6cd2bcb475289f360397964c00b41f78edadee8229df,12122209,2024-08-23 11:20:01.000000Z,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,0x19D1F0A1a2FE5807958b34ADBc0d0569A93727C7,0xCc16Bfda354353B2E03214d2715F514706Be044C,OUT,vAMMV2-WETH/USDC,274370880930,1237686790146,ok,
0x5673c3c706d734803c0e6cd2bcb475289f360397964c00b41f78edadee8229df,12122209,2024-08-23 11:20:01.000000Z,0x0000000000000000000000000000000000000000,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,257380465938,1237686790146,ok,
0x5673c3c706d734803c0e6cd2bcb475289f360397964c00b41f78edadee8229df,12122209,2024-08-23 11:20:01.000000Z,0xf2068e1FE1A80E7f5Ba80D6ABD6e8618aD4E959E,0x842b379dd44bFF65498F919Bf693A707FDd3f634,0x42f1A7795083eeE1f804DD4D33C5e69A0F32Bca4,,mooVelo Mode WETH-USDC,257380465938,1237686790146,ok,
