"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x778a4fd62e6feaea87db58f25e54733b50899019bd5959cd7c2c4c310f4c05b9","8586642","1723983995","2024-08-18 12:26:35","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000210746272669477","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x7dd416195372b7341673d11baae0ce717e9205689e527d8641e5c450285ce5b4","8586653","1723984017","2024-08-18 12:26:57","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000011999064188218","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x7dd416195372b7341673d11baae0ce717e9205689e527d8641e5c450285ce5b4","8586653","1723984017","2024-08-18 12:26:57","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000011999064188218","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x46f06ca3a09044c06acc3e0f2f1b37256c3bf1894305c52e1cadde2b39f1d9f3","8586653","1723984017","2024-08-18 12:26:57","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000001676695286332","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x46f06ca3a09044c06acc3e0f2f1b37256c3bf1894305c52e1cadde2b39f1d9f3","8586653","1723984017","2024-08-18 12:26:57","0xcb25214ec41ea480068638897fcbd6f1206f5521","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0.000001676695286332","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x959c8f34642df8bd8c846e6f088b0bee080ceaa550cdb3bf012036a7b4b1fdfe","8586656","1723984023","2024-08-18 12:27:03","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000154680197760167","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x959c8f34642df8bd8c846e6f088b0bee080ceaa550cdb3bf012036a7b4b1fdfe","8586656","1723984023","2024-08-18 12:27:03","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000154680197760167","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xcaf0e6912fff2de5e49a0d13162c79ce73a4f5e307ab1ba8c879aa1922d14a87","8586656","1723984023","2024-08-18 12:27:03","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000009929364114306","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xcaf0e6912fff2de5e49a0d13162c79ce73a4f5e307ab1ba8c879aa1922d14a87","8586656","1723984023","2024-08-18 12:27:03","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000009929364114306","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x7057ccdc2dc09e83ac8278ac860c3b6094032310fcb44707eba2d26273a069cc","8586656","1723984023","2024-08-18 12:27:03","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.001894172103677541","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x7057ccdc2dc09e83ac8278ac860c3b6094032310fcb44707eba2d26273a069cc","8586656","1723984023","2024-08-18 12:27:03","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.001894172103677541","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x4f5360d89a1651823fc3fb8357c6bd37e34f60f1d719597a561d3a9942c0178e","8586661","1723984033","2024-08-18 12:27:13","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000389548969140688","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x4f5360d89a1651823fc3fb8357c6bd37e34f60f1d719597a561d3a9942c0178e","8586661","1723984033","2024-08-18 12:27:13","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000389548969140688","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x4ba94996c1bc3fd479099a0e688217c27f9960f767208e3af75cbf33f65e230c","8586664","1723984039","2024-08-18 12:27:19","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.001985872810728059","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
